epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.14191041112701974,0.3991060025542784,0.2088049697810762,1.1773880139087747,0.274086856485476,-0.025357236018995977,-0.01342155630580677,0.012752150130714734,0.9734411047049831,0.2645777369025595,0.4413567633837352,0.607183908045977,0.4584508570188761,0.8987664823479371
2,0.13577418695029653,0.3986802894848872,0.21430077466370345,1.1697177336878706,0.2764298093587521,-0.011971339904739309,-0.006329217904170514,0.016474861386064965,0.9872884393449232,0.2638677139616291,0.44707805476093176,0.6095238095238096,0.4612360777462328,0.8983411314334325
3,0.1269789322969932,0.398254576415496,0.22235563466444092,1.1587236653712414,0.27994961972581506,0.004407265855854936,-0.0030993042378242297,0.025299403344750948,1.0047667166279681,0.25975032796194514,0.45545565999182674,0.6130390590968491,0.4653880070546737,0.8979157805189281
4,0.16866434853753332,0.36249467858663265,0.1888588878497468,1.2811072475625556,0.2635009006058622,0.13280602331903857,-0.00022507536739035938,0.08043286530423877,1.18959807276468,0.19896274773658962,0.5794850837760523,0.6632853403141362,0.5389524062749269,0.8621863037005529
5,0.03407649826140313,0.3011919965942954,0.24416555210292196,1.0567941637690053,0.2907689484309046,0.1712983286512887,-0.03337029826593396,0.10648761243126492,1.313565268781155,0.1276742766172334,0.655087862689007,0.6905023835716905,0.6068320979697067,0.8009357720119098
6,0.005236244630803855,0.27990634312473395,0.2514361111949129,1.008727074384673,0.29027882441597597,0.16248931145285872,-0.04375251566902416,0.10245370774241555,1.311285703401263,0.1159450510565162,0.6634654679199019,0.6900056465273857,0.6188386225523295,0.7796682262866865
7,-0.03464921251789732,0.2564921243082162,0.26728805690476426,0.9422513124701711,0.2950909446508899,0.17957410912620203,-0.03798516474038305,0.1046473626408311,1.3793304411364993,0.09720454025056424,0.6808336738863915,0.6948026572880031,0.6425731839537405,0.7562739259889408
8,0.47167109838412763,0.7169008088548319,0.4808913493093057,0.0,0.7235230934479056,0.23040304909136694,-0.03564240945645125,0.12185054471868872,1.6523986692539656,0.02517407431244001,0.7366162648140581,0.7232123684775605,0.7302688638334779,0.7162909400255211
9,0.44017181427694824,0.7011494252873564,0.4499841614625758,0.0,0.7318373694734505,0.22049764638902153,-0.035870770595628265,0.1020975206015724,1.6747793358084544,0.017555028784287274,0.7529628116060483,0.7315123251165889,0.7653345724907064,0.7005529561888558
10,0.4381264062180405,0.698595146871009,0.447919620679599,0.0,0.7307949231796927,0.21650881511658432,-0.039665837009290494,0.10183522659458061,1.662572489337547,0.015983690112130633,0.7525541479362484,0.7304696194079681,0.7661064425770309,0.698000850701829
11,0.4313765596236449,0.6960408684546615,0.44132752084150395,0.0,0.7335127860026919,0.21561295736830044,-0.03959847868766275,0.09826194191946207,1.6727687963897167,0.01334781035106769,0.7568451164691459,0.7331838565022423,0.7752489331436699,0.6954487452148023
12,0.41296788709347515,0.6930608769689229,0.42349894242146935,0.0,0.7454212454212454,0.2189687893587941,-0.030507569596753603,0.0837161000209512,1.7289797771261388,0.010126379133668872,0.7723743359215366,0.7450800915331808,0.8063397721644379,0.6924712888132709
13,0.415831458375946,0.7002979991485738,0.42652695233019244,0.0,0.7507987220447284,0.22046405798995322,-0.025548518527645725,0.07791836127926088,1.7288749396426848,0.01593190422687696,0.7764609726195342,0.7504562043795622,0.809149040826365,0.6997022543598469
14,0.41685416240539985,0.7015751383567476,0.4275592227216809,0.0,0.7513106906770003,0.2175515594458683,-0.029444622423749567,0.07839881263907043,1.713318093952318,0.015151760054568197,0.776665304454434,0.7509683299156984,0.8086359175662414,0.7009783071033603
15,0.42053589691143384,0.711792252022137,0.4314866771921709,0.0,0.7591373439273552,0.21655326543574932,-0.03550769281319566,0.07903977841144375,1.7004236376627826,0.012358601658122415,0.7827952595014304,0.7587928295892897,0.8132295719844358,0.7111867290514675
16,0.42196768255266925,0.7173265219242231,0.4330727097810092,0.0,0.7638259292837715,0.216074171206253,-0.036941110755152495,0.07736591796007244,1.695106531899361,0.01245537651464601,0.786677564364528,0.7634798368826461,0.8167716917111003,0.7167162909400255
17,0.42421763141746777,0.7237122179650916,0.43547815622664027,0.0,0.7687090210264526,0.2171906094857316,-0.03517829419157692,0.07432468246446175,1.6949517223089026,0.014886472788026572,0.7905598692276257,0.768361581920904,0.819672131147541,0.7230965546575925
18,0.4246267130292493,0.724563644103874,0.4359038692960315,0.0,0.7692655367231639,0.21798837574021895,-0.033913272053689436,0.07369217139551801,1.6975043604449098,0.01572916487275544,0.7909685328974254,0.7689180031624125,0.8198458574181118,0.7239472564866014
19,0.42442217222335854,0.7262664963814389,0.43577104346631,0.0,0.77124773960217,0.21431821649277283,-0.0371768648808497,0.07177501239343492,1.6821034436909983,0.015798529358496016,0.7928075194115243,0.7708992318120198,0.8221686746987952,0.7256486601446193
20,0.22339946819390466,0.22882077479778629,0.18488282834377504,2.1169973409695233,0.10816926906539936,0.21435832204389926,-0.03468049976588872,0.06713481919309527,1.6840552335812669,0.018145885734818457,0.7964854924397221,0.774762550881954,0.8271366489618541,0.7286261165461506
21,0.22421763141746776,0.2296722009365687,0.1857022422005678,2.1210881570873386,0.10837289923882731,0.21268257843267174,-0.037277902363291315,0.06781509130193883,1.675097492977111,0.017522615957689447,0.7964854924397221,0.7749661093538184,0.8265060240963855,0.7294768183751595
