epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,F1_score,Precision,Recall
21,0.10971580160743188,-0.003975120549218336,0.012192267345302533,1.17451393191666,0.004192380624778669,0.9934864421499566,0.9897140110550349,0.9972877415605172
22,0.10960104374651847,-0.0037401765442061086,0.011538199506780106,1.1743313980862276,0.003880952395517334,0.9936791314837153,0.9899533721097918,0.9974330411197753
23,0.10945074849526104,-0.0036618618758688104,0.011067820414571963,1.1741142782930913,0.0037110786388955264,0.9938472674629026,0.9902394461005866,0.9974814743061946
24,0.10952996896583067,-0.003505232539193992,0.010880241489804845,1.1742622634554676,0.0036180228483683186,0.9939677637293698,0.9903832283502428,0.9975783406790333
25,0.10976763037753945,-0.0033486032025192847,0.010903410720991418,1.1747064428515548,0.003651013159668426,0.9941362418860548,0.9906222948927575,0.997675207051872
26,0.11006267071970499,-0.0031919738658444663,0.011033899119381201,1.1752423174186222,0.0037228104376930693,0.9942807500180989,0.9908137745286649,0.9977720734247106
27,0.11023480751107517,-0.0028787151924949406,0.010769950615503175,1.175516394451602,0.003526936756005572,0.9944018145842383,0.9908631882664102,0.997965806170388
28,0.11006267071970499,-0.002722085855820233,0.010155040111149509,1.1752423174186222,0.003254663907829247,0.9945703322956635,0.9911023470565602,0.9980626725432267
29,0.1098905339283347,-0.002643771187482824,0.009686606108167755,1.1749682403856418,0.003060360874826973,0.9946906072014673,0.9912934725095002,0.998111105729646
30,0.10971839713696452,-0.002643771187482824,0.009364648606557967,1.1746941633526617,0.0029440550393821097,0.9947626288224364,0.9914365438275763,0.998111105729646
31,0.10983315499787805,-0.0024871418508081167,0.009286333938220613,1.1748768813746486,0.0028655220900525302,0.9948111499939665,0.9914373677121416,0.9982079721024846
32,0.10996975439890433,-0.0023305125141332983,0.009206074180656759,1.1751164639557676,0.002811281612877803,0.9949076867382647,0.9915335770636906,0.9983048384753233
33,0.11016373273038749,-0.002173883177458591,0.009233133590296223,1.1754474890557256,0.0027958360705155894,0.9949802104450236,0.991582086680456,0.9984017048481619
34,0.1099915959390173,-0.002173883177458591,0.008911176088686436,1.1751733428637667,0.002679493584541337,0.9950522530350205,0.991725199653613,0.9984017048481619
35,0.11030033213141377,-0.001782309835771656,0.008713444328616524,1.1756872041002948,0.0025075596557690982,0.9952215464813207,0.9918225984895859,0.9986438707802586
36,0.11043693153244005,-0.0016256804990969487,0.008633184571052725,1.1759269796484086,0.0024533827698483,0.9953180808958393,0.9919188032132378,0.9987407371530973
37,0.11049431046289682,-0.0014690511624221303,0.008447550735512054,1.1760183847770251,0.0023361361328595454,0.9953905929483313,0.9919672919672919,0.998837603525936
38,0.11049431046289682,-0.0013907364940847211,0.008301074234140086,1.1760183847770251,0.002258117798551007,0.995438858990757,0.992015392015392,0.9988860367123553
39,0.11068828879437997,-0.0011557924890726046,0.008181657142407584,1.176349649053573,0.002164757182237409,0.9955596312563347,0.9921119715261412,0.9990313362716133
40,0.11082488819540615,-0.0009991631523978972,0.008101397384843785,1.1765895687567043,0.002110632852144967,0.9956561610116318,0.9922081669953345,0.999128202644452
41,0.11047972034366049,-0.0008639259699038115,0.007778459916996128,1.176325577365911,0.0020107765090761065,0.9957479706223425,0.9924392005778955,0.9990788771997867
42,0.11050248331898005,-0.0008639259699038115,0.0077781446427942725,1.1763843792733006,0.0020357937356751954,0.9957960860111138,0.9925347974762799,0.9990788771997867
43,0.11067367711035192,-0.0005518891495589484,0.007515856307010789,1.176657639291715,0.0018409411151982802,0.9959171840649386,0.9925840315900992,0.9992727977893053
44,0.11083333225523906,-0.0004238153790671051,0.007557774073174064,1.176957577512284,0.0018405657260748276,0.9959169867845667,0.9926314775573107,0.9992243176419257
45,0.11076472901163026,-0.0005798337892395367,0.007635152729856569,1.1768931361969266,0.001968712315303711,0.995964721517458,0.9928220445129589,0.9991273573471663
46,0.1107076644145063,-0.0005798337892395367,0.007528882804245517,1.1768020030750281,0.0019300359533674927,0.9959887879373671,0.9928698752228164,0.9991273573471663
47,0.11108403930140431,-0.0005018245841533764,0.007913696807339225,1.1774935918786598,0.00214589622851058,0.996109325535874,0.9930615784908933,0.999175837494546
48,0.11116386687384783,-0.0004238153790671051,0.007874376930594233,1.1776438015472244,0.0021319216600461655,0.9961817303044951,0.9931576157663953,0.9992243176419257
49,0.11122093147097178,-0.0003458061739809448,0.007835372328051152,1.1777349927971505,0.0020928828626486373,0.9962059882554796,0.9931579454562975,0.9992727977893053
50,0.11127799606809574,-0.00026779696889478455,0.007796367725508073,1.1778261840470767,0.0020538470991576796,0.9962302450340728,0.9931582751144302,0.9993212779366849
51,0.11122093147097178,-0.00026779696889478455,0.007690097799897021,1.1777349927971505,0.002015164668819347,0.9962543196152824,0.9932061289389997,0.9993212779366849
52,0.1113007590434153,-0.00026779696889478455,0.007796052451306218,1.1778852524287908,0.002078919462979334,0.9962783953600772,0.9932539873753192,0.9993212779366849
53,0.1113007590434153,-0.00026779696889478455,0.007796052451306218,1.1778852524287908,0.002078919462979334,0.9962783953600772,0.9932539873753192,0.9993212779366849
54,0.1113007590434153,-0.00026779696889478455,0.007796052451306218,1.1778852524287908,0.002078919462979334,0.9962783953600772,0.9932539873753192,0.9993212779366849
55,0.1113007590434153,-0.00026779696889478455,0.007796052451306218,1.1778852524287908,0.002078919462979334,0.9962783953600772,0.9932539873753192,0.9993212779366849
56,0.1113007590434153,-0.00026779696889478455,0.007796052451306218,1.1778852524287908,0.002078919462979334,0.9962783953600772,0.9932539873753192,0.9993212779366849
