epoch,Data_selection_execution_time
21,0.4544048309326172
41,0.41919517517089844
61,0.41416382789611816
81,1.6463258266448975
101,0.4220089912414551
121,0.5850849151611328
141,0.4104330539703369
161,0.4183359146118164
181,0.4145827293395996
201,0.4243049621582031
221,0.4190976619720459
241,0.4528818130493164
261,0.43244218826293945
