epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,-0.0007772550623849628,-0.29012345679012347,0.23974676776514048,0.9961137246880752,0.3699468351890861,0.015167752329505874,0.04595316132318028,0.03414303428407585,1.079224124311883,0.1142702719073351,0.5222721700040867,0.2970535177390259,0.5066666666666667,0.2101233517652063
2,-0.002004499897729606,-0.2905491698595147,0.23897537233133215,0.989977500511352,0.37001306401366696,0.014410091626144733,0.04338943788659158,0.03301344238790631,1.0755975576079286,0.11100871852320882,0.5230894973436861,0.2969879518072289,0.5087719298245614,0.20969800085070184
3,-0.00445898956841892,-0.289272030651341,0.23538404682173347,0.9777050521579054,0.36712052445789206,0.015348227309574247,0.0414245463581327,0.03248780609005128,1.0817772736338254,0.10818582506422803,0.526767470371884,0.2998790810157195,0.5182863113897597,0.21097405359421523
4,-0.002822663121292701,-0.2854406130268199,0.23327148761577216,0.9858866843935365,0.36241070530234426,0.018539292327523993,0.045185933610981055,0.03405928512154657,1.0987796669325889,0.11287472156608616,0.5288107887208827,0.304583835946924,0.5233160621761658,0.21480221182475542
5,-0.0024135815095111535,-0.28416347381864626,0.23243606761798455,0.9879320924524443,0.36078431372549014,0.01933705858201143,0.045152254450167156,0.03373323094621075,1.1030302652572797,0.11280788177339901,0.5296281160604822,0.3062085593731163,0.5253360910031024,0.2160782645682688
6,-0.0022090407036203796,-0.283737760749255,0.23222321108328892,0.9889547964818981,0.3602734217933252,0.018918122679204563,0.04385355315146586,0.0330838802968601,1.1005736276954594,0.11135981874291961,0.5298324478953821,0.30671889123229884,0.5258264462809917,0.21650361548277328
7,-0.004663530374309693,-0.283737760749255,0.22986100635887946,0.9766823481284516,0.3591606133979015,0.022309715452785817,0.04385355315146586,0.031071647954482737,1.1213059015621862,0.10973702947625882,0.5322844299141807,0.3078318717871182,0.5324267782426778,0.21650361548277328
8,-0.004663530374309693,-0.283737760749255,0.22986100635887946,0.9766823481284516,0.3591606133979015,0.022309715452785817,0.04385355315146586,0.031071647954482737,1.1213059015621862,0.10973702947625882,0.5322844299141807,0.3078318717871182,0.5324267782426778,0.21650361548277328
9,-0.004663530374309693,-0.283737760749255,0.22986100635887946,0.9766823481284516,0.3591606133979015,0.022309715452785817,0.04385355315146586,0.031071647954482737,1.1213059015621862,0.10973702947625882,0.5322844299141807,0.3078318717871182,0.5324267782426778,0.21650361548277328
10,-0.004663530374309693,-0.283737760749255,0.22986100635887946,0.9766823481284516,0.3591606133979015,0.022309715452785817,0.04385355315146586,0.031071647954482737,1.1213059015621862,0.10973702947625882,0.5322844299141807,0.3078318717871182,0.5324267782426778,0.21650361548277328
11,-0.004663530374309693,-0.283737760749255,0.22986100635887946,0.9766823481284516,0.3591606133979015,0.022309715452785817,0.04385355315146586,0.031071647954482737,1.1213059015621862,0.10973702947625882,0.5322844299141807,0.3078318717871182,0.5324267782426778,0.21650361548277328
12,-0.0034362855389650226,-0.28075776926351637,0.22817416022230935,0.9828185723051749,0.3554884189325277,0.02224955712609636,0.040556281163491775,0.029113797365566824,1.120157676153828,0.10608495404514268,0.5339190845933797,0.3115001509206157,0.5363825363825364,0.21948107188430455
13,-0.0034362855389650226,-0.28033205619412516,0.22776445329391298,0.9828185723051749,0.3548841893252769,0.023067376156146957,0.04118879223243549,0.029120838305109795,1.1248567503054938,0.10666810186672909,0.5343277482631794,0.3121038333836402,0.5374220374220374,0.219906422798809
14,-0.004049907956637372,-0.27948063005534274,0.22635448825601784,0.9797504602168131,0.35339179518193725,0.024324183864567583,0.040522602002677904,0.028090841613971212,1.1325612485952576,0.10535692906786981,0.5357580711074785,0.313595166163142,0.5411887382690302,0.22075712462781796
15,-0.00609531601554511,-0.2786292039165602,0.22356657046221712,0.9695234199222744,0.35122838944494994,0.026060085802484506,0.037925199405275306,0.025629079371277147,1.1443281318109757,0.10109171371006931,0.5386187167960769,0.31575757575757574,0.5489989462592202,0.2216078264568269
16,-0.005890775209654336,-0.2722435078756918,0.2176178169299719,0.9705461239517283,0.34222761269456237,0.03300152117013294,0.03968801596885088,0.02387982612082981,1.1862284421586462,0.10163095603544398,0.5445443400081733,0.3247500757346259,0.5642105263157895,0.22798809017439386
17,-0.0071180200449989794,-0.2705406555981269,0.21479788685418155,0.9644098997750051,0.3392061563385986,0.0322438604667718,0.034493210774045685,0.02158696316767683,1.182817327634642,0.09516478148854046,0.5474049856967715,0.3277693474962064,0.5720338983050848,0.22968949383241175
18,-0.004868071180200467,-0.2628778203490847,0.20958851647375493,0.9756596440989976,0.32939751740841655,0.039085031956604455,0.040084772912097416,0.023067413470585135,1.2231961035416623,0.1012104043265516,0.5525132815692685,0.33756805807622503,0.5842931937172775,0.23734581029349214
19,-0.00609531601554511,-0.2611749680715198,0.20676858639796464,0.9695234199222744,0.3263572945101607,0.03669173319314217,0.036821180084937205,0.02428767089640846,1.2095291079713646,0.09816919191919193,0.5553739272578668,0.3406060606060606,0.5922023182297155,0.23904721395151
20,4.090816117813256e-05,-0.24925500212856533,0.20120230421388896,1.0002045408058906,0.3125939284640817,0.04865822701045369,0.05453149001536098,0.03206291225470889,1.277864085822854,0.11904761904761907,0.5606865549652635,0.35435435435435436,0.6026557711950971,0.25095703955763504
