epoch,Data_selection_execution_time
1,0.006144523620605469
21,1.0739238262176514
41,1.076446294784546
61,1.0735890865325928
81,1.0752835273742676
101,1.0731067657470703
121,1.0693068504333496
141,1.0714998245239258
161,1.0751357078552246
181,1.0773773193359375
201,1.0767033100128174
221,1.0717787742614746
241,1.0782668590545654
261,1.078486442565918
281,1.0744428634643555
301,1.0755035877227783
321,1.0808889865875244
341,1.0788686275482178
361,1.0768556594848633
381,1.076448917388916
