epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.06958478216404174,-0.16836951894423158,0.1902871216768402,1.3479239108202086,0.2417962003454231,-0.04961775232115054,-0.10338598782621555,0.09607897921239145,0.8317648085360989,0.00969444876956499,0.5688598283612587,0.4250681198910082,0.5913570887035633,0.3317737133134836
2,0.0706074861934956,-0.15730097914005958,0.18061899350703767,1.353037430967478,0.22821350762527226,-0.02963131802381902,-0.08694070003367921,0.08051365742423217,0.8962903869166334,0.02152366506433484,0.5784634246015529,0.43863945578231295,0.6087613293051359,0.34283283709059975
3,0.07469830231131108,-0.14750957854406133,0.17513274202793616,1.3734915115565554,0.21812928855182373,-0.024107112569096423,-0.07625537018326395,0.07764003430777631,0.9159946310913385,0.03500859106529208,0.5837760523089497,0.4487144790257104,0.6168154761904762,0.35261590812420246
4,0.07981182245858048,-0.1389953171562367,0.17185986330252778,1.3990591122929024,0.2103847188592951,-0.014135034388003509,-0.06360514880438983,0.06861513960106064,0.9507440480523148,0.04756377870326117,0.5868410298324479,0.4564516129032258,0.6201607012417824,0.3611229264142918
5,0.07960728165268971,-0.1389953171562367,0.17166301290882702,1.3980364082634484,0.21026193039110147,-0.014533917515247186,-0.06360514880438983,0.06915509640451636,0.9493540713738758,0.04777360873313663,0.5870453616673478,0.45657434794299545,0.6206140350877193,0.3611229264142918
6,0.07899365923501739,-0.1385696040868455,0.17066275479932824,1.3949682961750869,0.20935452015441242,-0.01327710980682656,-0.06490385010309113,0.06856758867415148,0.953530115676107,0.04551295155214202,0.5880670208418471,0.45748116254036597,0.6227106227106227,0.36154827732879624
7,0.07899365923501739,-0.13771817794806301,0.16984334094253545,1.3949682961750869,0.2082772241673399,-0.006734557566421939,-0.05977640322991368,0.06198875045416659,0.9761492746126867,0.04774979516991146,0.5888843481814466,0.45855758880516684,0.6241758241758242,0.36239897915780517
8,0.08410717938228673,-0.11813537675606639,0.1559180820788206,1.4205358969114337,0.18673087212413053,0.01468698703537924,-0.04226816826437324,0.04759029787627447,1.0531179364446215,0.061720019487219724,0.6025745811197385,0.4800855386260358,0.6460431654676259,0.38196512122501064
9,0.08840253630599304,-0.10451255853554703,0.14694131863785226,1.4420126815299652,0.17238627294493208,0.018156618527193802,-0.052927211940494656,0.0503676305685021,1.0650748474841014,0.05179190308418585,0.6113608500204332,0.49441786283891553,0.6591070163004961,0.39557635048915357
10,0.09985682143587643,-0.0768412090251171,0.1313339903393302,1.499284107179382,0.14556574923547405,0.004510036330616141,-0.11416824794433905,0.07820521721606438,1.0151626151002546,0.0015432455552214508,0.6264814058030241,0.5212152959664745,0.678254942058623,0.42322415993194384
11,0.10374309674780119,-0.06704980842911878,0.1256508884665279,1.518715483739006,0.136150234741784,-0.004267564852765027,-0.13824474071153386,0.09240329081348468,0.9860456475293834,0.0153958065896449,0.6319983653453208,0.5306228824602554,0.6850605652759085,0.43300723096554655
12,0.11008386173041523,-0.05044699872286079,0.1157746804637926,1.5504193086520761,0.12022423458387232,-0.001716016268816789,-0.15606348111091944,0.09714060145697721,0.9944796080408819,0.030010060994780874,0.641601961585615,0.5465356773526371,0.6967699406723797,0.4495959166312208
13,0.10947023931274286,-0.051298424861643266,0.11600354313948305,1.5473511965637143,0.12083549110996017,-0.0029126656505479853,-0.15732850324880687,0.09831306932937665,0.9906300095581428,0.03102815948119808,0.6413976297507151,0.5459249676584734,0.6968295904887715,0.4487452148022118
14,0.10947023931274286,-0.051298424861643266,0.11600354313948305,1.5473511965637143,0.12083549110996017,-0.0029126656505479853,-0.15732850324880687,0.09831306932937665,0.9906300095581428,0.03102815948119808,0.6413976297507151,0.5459249676584734,0.6968295904887715,0.4487452148022118
15,0.11212926978932297,-0.04618986802894848,0.11364611511683645,1.560646348946615,0.11647311827956985,0.0022728150036203654,-0.14973837042148241,0.0939780461122587,1.0073116029833447,0.02381735074042768,0.6436452799346138,0.5502836513666838,0.6987557301899149,0.4538494257762654
16,0.1158110042953569,-0.037675606641123904,0.10899528363552258,1.5790550214767844,0.10874218683106429,-0.0019967551267009442,-0.16798754692492834,0.10248420517412389,0.9936954305721757,0.037142967743362676,0.6481405803024111,0.5580082135523613,0.7035598705501618,0.46235644406635473
17,0.13851503374923296,0.0112813963388676,0.09501077690959128,1.6925751687461648,0.06676656676656678,0.01529124400568227,-0.17442848106984726,0.10107112827332942,1.046261342764973,0.03430953309268958,0.6724560686554966,0.5999500873471425,0.7258454106280193,0.5112717992343684
18,0.16510533851503373,0.07045551298424857,0.12282618168897468,1.8255266925751685,0.018384131591678732,0.06142131733701145,-0.11934005273663728,0.06989481135397989,1.1841867895520684,0.013595497078376373,0.7026971802206784,0.6482958665699782,0.7508398656215005,0.5703955763504892
19,0.17615054203313563,0.09557258407833125,0.1344004652675121,1.880752710165678,0.0014326647564470996,0.08705010135842517,-0.08974674913953862,0.050155400987247745,1.2626910138338316,0.03358722472432851,0.7157744176542705,0.6680983058935814,0.7608695652173914,0.5954912803062526
20,0.19128656166905295,0.1283524904214559,0.15019986725797205,1.9564328083452647,0.025965900203347436,0.11411399568430847,-0.05263067103674324,0.03066971815106341,1.3430605890408618,0.06183794767685735,0.7321209644462607,0.6926143024618991,0.7716823406478579,0.6282433007230965
